Booking ID,Date of Booking,Time,Customer ID,Gender,Age,Origin Country,State,Location,Destination Country,Destination City,No. Of People,Check-in date,No of Days,Check-Out Date,Rooms,Hotel Name,Hotel Rating,Payment Mode,Bank Name,Booking Price[SGD],Discount,GST,Profit Margin
DDID00119,1/10/2010,8:29:07,ID00020,Male,55,Indonesia,Denpasar,Bali,Ireland,Dublin,4,3/5/2010,3,3/8/2010,2,Dream Desert Hotel,4.4,Debit Card,CITI Bank,223,4%,0.07,0.24
DDMY00120,1/10/2010,7:00:49,MY00027,Male,27,Malaysia,Kedah,Alor Setar,Iceland,Kopavogur,5,2/8/2010,1,2/9/2010,3,Slumber Inn,4.5,Wallet,Cash,357,16%,0.07,0.17
DDVN00121,1/10/2010,15:21:37,VN00009,Male,41,Vietnam,Bac Lieu,Bac Lieu,Brazil,Belo Horizonte,5,4/20/2010,1,4/21/2010,3,Sandy Bloom,3.3,Credit Card,HSBC,88,19%,0.07,0.28
DDSG00122,1/10/2010,15:17:34,SG00025,Male,38,Singapore,West,Tengah,Iran,Gilan,4,4/15/2010,3,4/18/2010,2,Aloft Chicago,4.2,Debit Card,Grab,213,18%,0.07,0.11
DDSG00123,1/10/2010,21:47:51,SG00026,Male,35,Singapore,Central,Bishan,Egypt,Suez,5,1/19/2010,3,1/22/2010,3,Marriott,4.6,Wallet,HSBC,313,23%,0.07,0.17
DDKH00124,1/10/2010,22:51:03,KH00009,Female,58,Cambodia,Doun Kaev,Takeo,Denmark,Odense,4,3/13/2010,3,3/16/2010,2,Azure Expanse Hotel & Spa,4.6,Credit Card,Grab,371,19%,0.07,0.18
DDID00125,1/10/2010,19:54:39,ID00021,Male,57,Indonesia,Banda Aceh,Aceh,Mexico,Puebla City,6,1/18/2010,5,1/23/2010,3,Always Available,3.3,Credit Card,EZ-Link,88,16%,0.07,0.28
DDSG00126,1/10/2010,21:48:12,SG00027,Female,31,Singapore,Central,Kallang,Colombia,Bogota,5,3/21/2010,1,3/22/2010,3,Hotel The Pie,4.5,Internet Banking,Grab,338,19%,0.07,0.2
DDKH00127,1/10/2010,0:20:16,KH00010,Male,34,Cambodia,Rumdaoh,Preah Vihear,Israel,Jerusalem,6,1/11/2010,1,1/12/2010,3,Serene Stay,3.8,Wallet,Bank of Singapore (BOS),93,9%,0.07,0.22
DDTH00128,1/10/2010,18:17:04,TH00019,Male,47,Thailand,Nonthaburi,Pak Kret,Maldives,Viligili,5,1/24/2010,8,2/1/2010,3,Heritage Inn,4.2,COD,United Overseas Bank (UOB),244,17%,0.07,0.19
DDKH00129,1/10/2010,8:14:22,KH00011,Male,42,Cambodia,Santuk,Kampong Thom,Iceland,Kopavogur,3,1/13/2010,5,1/18/2010,2,Aman Resorts,4.2,COD,United Overseas Bank (UOB),213,21%,0.07,0.11
DDSG00130,1/10/2010,23:03:43,SG00028,Female,34,Singapore,West,Western Islands,France,Paris,5,1/11/2010,3,1/14/2010,3,Inn Of Dreams,4.2,Internet Banking,Bank of Singapore (BOS),244,23%,0.07,0.19
DDTH00131,1/10/2010,22:11:18,TH00020,Male,27,Thailand,Chonburi,Pattaya,Maldives,Thinadhoo,1,2/10/2010,1,2/11/2010,1,Hotel Mastic Marvell,4.4,Debit Card,United Overseas Bank (UOB),251,1%,0.07,0.14
DDMY00132,1/11/2010,11:30:30,MY00028,Male,56,Malaysia,Kedah,Alor Setar,Nepal,Birgunj,1,1/28/2010,9,2/6/2010,1,Feel At Home Team,4.2,Debit Card,DBS Paylah,234,1%,0.07,0.19
DDMY00133,1/11/2010,0:56:09,MY00029,Male,25,Malaysia,Selangor,Shah Alam,India,Bangalore,6,1/12/2010,3,1/15/2010,3,Island Resort,4.6,Debit Card,DBS Bank,371,13%,0.07,0.18
DDTH00134,1/11/2010,15:40:59,TH00021,Female,56,Thailand,Pathum Thani,Rangsit,New Zealand,Dunedin,6,1/18/2010,1,1/19/2010,3,Secret Mirage,4.3,COD,United Overseas Bank (UOB),162,23%,0.07,0.2
DDTH00135,1/11/2010,7:56:11,TH00022,Male,56,Thailand,Sakon Nakhon,Sakon Nakhon,Israel,Haifa,1,1/16/2010,8,1/24/2010,1,Comfort B&B,4.2,Debit Card,Grab,254,12%,0.07,0.13
DDKH00136,1/11/2010,11:20:17,KH00012,Female,52,Cambodia,Soutr Nikom,Siem Reap,Colombia,Medellin,3,2/14/2010,1,2/15/2010,2,Luxury Living,4.2,Credit Card,CITI Bank,146,19%,0.07,0.25
DDID00137,1/11/2010,1:05:58,ID00022,Male,32,Indonesia,Meulaboh,Aceh,Kenya,Nairobi,5,2/16/2010,3,2/19/2010,3,Reefs Resort & Club,4.2,Wallet,United Overseas Bank (UOB),312,12%,0.07,0.24
DDMY00138,1/11/2010,8:17:36,MY00030,Male,53,Malaysia,Penang,Seberang Perai,Denmark,Horsens,7,4/6/2010,9,4/15/2010,4,Ramada Hollywood,4.3,COD,United Overseas Bank (UOB),155,0%,0.07,0.24
DDSG00139,1/11/2010,9:02:25,SG00029,Male,40,Singapore,North-East,Serangoon,Nepal,Pokhara,1,1/17/2010,1,1/18/2010,1,Paradise Point Resort,4.6,Internet Banking,DBS Bank,219,4%,0.07,0.16
DDMY00140,1/11/2010,5:25:11,MY00031,Male,35,Malaysia,Sabah,Kota Kinabalu,New Zealand,Dunedin,2,1/12/2010,8,1/20/2010,1,Sun And Sand Hotel,4.6,Credit Card,United Overseas Bank (UOB),222,22%,0.07,0.14
DDPH00141,1/11/2010,2:59:43,PH00016,Female,40,Philippines,Cavite,Cavite City,Israel,Jerusalem,7,1/12/2010,3,1/15/2010,4,Shooting Star Motel,4.2,Wallet,EZ-Link,98,7%,0.07,0.19
DDTH00142,1/11/2010,11:15:32,TH00023,Male,26,Thailand,Khon Kaen,Khon Kaen,Canada,Ottawa,2,3/24/2010,2,3/26/2010,1,Sapphire Shield Resort,4.6,Debit Card,DBS Paylah,456,0%,0.07,0.1
DDTH00143,1/11/2010,14:31:18,TH00024,Female,34,Thailand,Nonthaburi,Pak Kret,Kenya,Eldoret,5,1/12/2010,4,1/16/2010,3,Shady Oaks B&B,4.2,Debit Card,DBS Bank,154,13%,0.07,0.1
DDPH00144,1/11/2010,22:08:49,PH00017,Male,32,Philippines,Quezon,Tayabas,Maldives,Naifaru,6,1/20/2010,1,1/21/2010,3,Aloft,4.2,Debit Card,DBS Bank,98,10%,0.07,0.19
DDTH00145,1/11/2010,22:37:45,TH00025,Female,35,Thailand,Chonburi,Pattaya,Germany,Hanover,5,1/21/2010,7,1/28/2010,3,The Palazzo Resort,4.2,Debit Card,Cash,312,1%,0.07,0.24
DDTH00146,1/11/2010,7:49:36,TH00026,Male,33,Thailand,Chonburi,Pattaya,Iceland,Reykjavik,5,1/17/2010,5,1/22/2010,3,Sizzling inn,4.3,COD,Bank of Singapore (BOS),162,11%,0.07,0.2
DDID00147,1/11/2010,20:36:31,ID00023,Male,20,Indonesia,Pasir Putih,Aceh,Iran,Fars,7,2/15/2010,1,2/16/2010,4,Backyard B&B,4.6,Wallet,DBS Bank,371,9%,0.07,0.18
DDSG00148,1/12/2010,0:20:04,SG00030,Male,58,Singapore,Central,Rochor,France,Rennes,7,2/21/2010,6,2/27/2010,4,Treebones Resort,4.5,Wallet,Bank of Singapore (BOS),214,9%,0.07,0.22
DDSG00149,1/12/2010,20:04:39,SG00031,Male,39,Singapore,Central,Geylang,Egypt,Gizeh,4,1/13/2010,3,1/16/2010,2,Family Ties,4.1,Debit Card,EZ-Link,131,16%,0.07,0.22
DDSG00150,1/12/2010,19:09:39,SG00032,Male,26,Singapore,West,Western Water Catchment,Ireland,Waterford,7,2/1/2010,7,2/8/2010,4,The Oasis Motels,4.2,Credit Card,DBS Paylah,146,22%,0.07,0.25
DDPH00151,1/12/2010,18:00:35,PH00018,Male,40,Philippines,Maguindanao,Cotabato City,Iran,Tehran,6,1/28/2010,1,1/29/2010,3,Paradise Point Resort,4.1,Internet Banking,DBS Bank,133,15%,0.07,0.16
DDTH00152,1/12/2010,17:22:22,TH00027,Female,31,Thailand,Pathum Thani,Rangsit,Colombia,Medellin,3,1/13/2010,1,1/14/2010,2,Millennium Times Square,4.1,Credit Card,DBS Bank,162,22%,0.07,0.13
DDTH00153,1/12/2010,14:22:32,TH00028,Male,24,Thailand,Samut Sakhon,Samut Sakhon,Italy,Naples,5,1/20/2010,4,1/24/2010,3,Hotel Elite,4.5,Debit Card,Grab,136,1%,0.07,0.13
DDMY00154,1/13/2010,22:47:33,MY00032,Male,40,Malaysia,Selangor,Shah Alam,Iceland,Kopavogur,1,1/19/2010,7,1/26/2010,1,Jade Bay Resort,4.5,Internet Banking,DBS Bank,338,17%,0.07,0.2
DDVN00155,1/13/2010,13:56:53,VN00010,Female,58,Vietnam,Thach Thanh,Thanh Hoa,Brazil,Salvador,6,2/8/2010,1,2/9/2010,3,Cute Mountains,4.2,COD,EZ-Link,213,10%,0.07,0.11
DDID00156,1/13/2010,1:18:24,ID00024,Male,22,Indonesia,Kemang,Jakarta,Nepal,Kathmandu,2,3/23/2010,7,3/30/2010,1,The White Rock Hotel,4.2,Credit Card,DBS Paylah,430,17%,0.07,0.2
DDTH00157,1/13/2010,14:07:19,TH00029,Female,40,Thailand,Nonthaburi,Pak Kret,France,Paris,2,1/31/2010,8,2/8/2010,1,Summer Haven,3.3,Internet Banking,EZ-Link,88,14%,0.07,0.28
DDSG00158,1/13/2010,22:28:36,SG00033,Male,34,Singapore,North-East,Serangoon,New Zealand,Manukau,2,1/27/2010,1,1/28/2010,1,Fortune House Hotel,4.1,COD,Grab,133,24%,0.07,0.16
DDKH00159,1/13/2010,17:37:50,KH00013,Female,20,Cambodia,Krang Yov,Kandal,Japan,Sapporo,4,1/31/2010,1,2/1/2010,2,El Dorado Hotels,3.8,Debit Card,DBS Bank,99,13%,0.07,0.22
DDTH00160,1/13/2010,23:45:28,TH00030,Male,34,Thailand,Nakhon Sawan,Nakhon Sawan,Egypt,Alexandria,7,1/26/2010,3,1/29/2010,4,Ace Hotel,4.1,Credit Card,Cash,132,10%,0.07,0.22
DDSG00161,1/13/2010,8:22:54,SG00034,Female,43,Singapore,North-East,Hougang,Japan,Kyoto,2,3/21/2010,3,3/24/2010,1,The Nines,4.5,COD,HSBC,253,16%,0.07,0.11
DDTH00162,1/13/2010,15:33:24,TH00031,Female,32,Thailand,Nonthaburi,Nonthaburi,France,Marseille,1,2/10/2010,2,2/12/2010,1,Big Dreams,4.6,Wallet,Cash,333,20%,0.07,0.14
DDPH00163,1/13/2010,21:56:47,PH00019,Female,31,Philippines,Capiz,Roxas,China,Beijing,2,4/17/2010,3,4/20/2010,1,Discount Motel,4.6,Internet Banking,EZ-Link,291,24%,0.07,0.16
DDKH00164,1/13/2010,17:38:28,KH00014,Female,43,Cambodia,Tras,Svay Rieng,Israel,Haifa,6,1/24/2010,1,1/25/2010,3,Hotel Barry Love,4.2,Debit Card,DBS Paylah,312,0%,0.07,0.24
DDMY00165,1/13/2010,18:37:39,MY00033,Male,31,Malaysia,Johor,Iskandar Puteri,Ireland,Dublin,2,1/15/2010,6,1/21/2010,1,Always Available,4.2,Credit Card,Cash,312,15%,0.07,0.24
DDMY00166,1/14/2010,9:07:10,MY00034,Male,41,Malaysia,Kedah,Alor Setar,Iran,Isfahan,2,4/13/2010,4,4/17/2010,1,Happy Times Hotel,4.4,Wallet,CITI Bank,213,4%,0.07,0.24
DDKH00167,1/14/2010,10:16:31,KH00015,Female,51,Cambodia,Kamchay Mear,Prey Veng,Italy,Milan,2,2/26/2010,3,3/1/2010,1,Cosmos Isle Motel,4.5,Internet Banking,Cash,151,18%,0.07,0.15
DDPH00168,1/14/2010,15:45:50,PH00020,Male,33,Philippines,Bohol,Tagbilaran,Colombia,Monteria,5,3/10/2010,4,3/14/2010,3,Grand Heirloom Resort & Spa,4.6,Wallet,DBS Bank,291,10%,0.07,0.16
DDVN00169,1/14/2010,16:09:42,VN00011,Female,28,Vietnam,Bien Hoa,Dong Nai,Egypt,Luxor,1,2/5/2010,2,2/7/2010,1,Red Velvet Hotel,4.1,Internet Banking,DBS Paylah,162,15%,0.07,0.13
DDSG00170,1/14/2010,10:12:59,SG00035,Female,50,Singapore,Central,Kallang,Kenya,Nakaru,1,4/11/2010,8,4/19/2010,1,Soft Plains,4.3,COD,CITI Bank,155,0%,0.07,0.24
DDTH00171,1/14/2010,5:48:40,TH00032,Male,23,Thailand,Chiang Rai,Chiang Rai,India,Jaipur,2,2/11/2010,5,2/16/2010,1,Four Seasons Resort,4.2,COD,DBS Bank,98,12%,0.07,0.19
DDPH00172,1/14/2010,19:42:47,PH00021,Male,58,Philippines,Kalinga,Tabuk,Denmark,Randers,1,1/15/2010,3,1/18/2010,1,Luxury Living,4.6,Internet Banking,HSBC,313,2%,0.07,0.17
DDKH00173,1/14/2010,1:50:28,KH00016,Male,29,Cambodia,Kandal Stueng,Kandal,Brazil,Belo Horizonte,7,1/15/2010,3,1/18/2010,4,Beachfront Hotels,4.5,Wallet,CITI Bank,338,17%,0.07,0.2
DDTH00174,1/14/2010,7:38:03,TH00033,Female,22,Thailand,Songkhla,Songkhla,France,Marseille,6,3/27/2010,3,3/30/2010,3,Fountainhead Reserve,4.6,Wallet,DBS Bank,222,10%,0.07,0.14
DDMY00175,1/14/2010,4:28:55,MY00035,Male,31,Malaysia,Penang,George Town,New Zealand,Hamilton,7,3/2/2010,1,3/3/2010,4,The Lowell,4.1,Credit Card,DBS Paylah,132,19%,0.07,0.22
DDTH00176,1/14/2010,6:16:01,TH00034,Female,45,Thailand,Songkhla,Hat Yai,Ireland,Cork,7,1/28/2010,1,1/29/2010,4,Queen’s Castle Hotel,3.8,Debit Card,Bank of Singapore (BOS),98,3%,0.07,0.25
DDKH00177,1/14/2010,22:20:01,KH00017,Female,37,Cambodia,Tbaeng Pir,Preah Vihear,Iran,Qom,6,3/8/2010,1,3/9/2010,3,Sunny Canopy,4.3,Internet Banking,Grab,155,16%,0.07,0.24
DDTH00178,1/14/2010,6:59:24,TH00035,Female,28,Thailand,Udon Thani,Udon Thani,Iceland,Akureyri,5,2/9/2010,1,2/10/2010,3,The Maxwell,4.5,COD,Cash,338,21%,0.07,0.2
DDSG00179,1/14/2010,22:44:37,SG00036,Female,55,Singapore,Central,Tanglin,France,Paris,3,2/2/2010,1,2/3/2010,2,Kings Inn,4.2,Credit Card,HSBC,430,12%,0.07,0.2
DDKH00180,1/14/2010,6:07:07,KH00018,Male,27,Cambodia,Angkor Borei,Takeo,Nepal,Hetauda,2,3/12/2010,1,3/13/2010,1,Rose Thicket Resort,4.2,Debit Card,DBS Bank,213,10%,0.07,0.11
DDTH00181,1/14/2010,2:51:03,TH00036,Female,52,Thailand,Chonburi,Chaophraya Surasak,Ireland,Waterford,3,1/19/2010,3,1/22/2010,2,Darling Bed And Breakfast,4.5,Credit Card,EZ-Link,253,14%,0.07,0.11
DDSG00182,1/14/2010,15:49:14,SG00037,Male,36,Singapore,North,Sungei Kadut,Iceland,Reykjavik,5,1/15/2010,1,1/16/2010,3,The White sands,4.2,Wallet,Grab,312,2%,0.07,0.24
DDVN00183,1/14/2010,12:44:33,VN00012,Male,32,Vietnam,Ninh An,Khanh Hoa,China,Beijing,2,2/17/2010,1,2/18/2010,1,Cape Grace,4.6,Debit Card,CITI Bank,371,5%,0.07,0.18
DDTH00184,1/15/2010,2:28:54,TH00037,Female,28,Thailand,Nakhon Pathom,Nakhon Pathom,China,Gaunde,5,1/17/2010,3,1/20/2010,3,Sunset Plains,4.3,Internet Banking,Grab,152,13%,0.07,0.2
DDPH00185,1/15/2010,12:49:36,PH00022,Male,32,Philippines,Rizal,Antipolo,Mexico,Ecatepec,6,3/6/2010,2,3/8/2010,3,Happy Home B&B,4.6,Debit Card,CITI Bank,303,0%,0.07,0.17
DDVN00186,1/15/2010,11:19:07,VN00013,Male,41,Vietnam,Hanoi,Hanoi,Egypt,Gizeh,3,1/31/2010,1,2/1/2010,2,Joy Hunch Inn,4.2,COD,HSBC,234,19%,0.07,0.19
DDID00187,1/15/2010,10:01:11,ID00025,Female,50,Indonesia,Pasar Minggu,Jakarta,Mexico,Ecatepec,5,1/23/2010,1,1/24/2010,3,Welcome Stay,4.4,Internet Banking,Cash,173,5%,0.07,0.22
DDSG00188,1/15/2010,12:17:36,SG00038,Female,19,Singapore,Central,Geylang,Canada,Toronto,6,1/26/2010,1,1/27/2010,3,Hotel Fusion,4.2,Wallet,Grab,312,11%,0.07,0.24
DDKH00189,1/15/2010,6:12:51,KH00019,Female,48,Cambodia,Bakan,Pursat,Israel,Holon,3,1/20/2010,6,1/26/2010,2,Secluded Hill,4.2,Debit Card,United Overseas Bank (UOB),312,11%,0.07,0.24
DDKH00190,1/15/2010,14:37:34,KH00020,Male,38,Cambodia,Kor,Kampong Cham,Italy,Milan,4,1/19/2010,7,1/26/2010,2,Amuser Suites,4.4,Credit Card,EZ-Link,173,18%,0.07,0.22
DDMY00191,1/15/2010,7:28:08,MY00036,Male,21,Malaysia,Perak,Ipoh,Maldives,Hithdhoo,6,3/23/2010,3,3/26/2010,3,Lustrio Inn,4.5,Wallet,EZ-Link,136,6%,0.07,0.13
DDTH00192,1/15/2010,20:21:42,TH00038,Male,31,Thailand,Tak,Mae Sot,Denmark,Odense,7,3/7/2010,1,3/8/2010,4,Slumber Falls,4.3,Credit Card,EZ-Link,158,5%,0.07,0.24
DDTH00193,1/15/2010,0:17:30,TH00039,Female,47,Thailand,Chiang Rai,Chiang Rai,Germany,Munich,6,1/21/2010,1,1/22/2010,3,Peninsula,3.8,Credit Card,United Overseas Bank (UOB),93,20%,0.07,0.22
DDSG00194,1/15/2010,23:04:54,SG00039,Female,51,Singapore,Central,Kallang,China,Hong Kong,4,3/14/2010,3,3/17/2010,2,Welcome Stay,4.6,COD,DBS Bank,291,24%,0.07,0.16
DDSG00195,1/15/2010,6:55:31,SG00040,Male,22,Singapore,North-East,Sengkang,France,Lyon,6,1/30/2010,1,1/31/2010,3,Hotel Grizzly,4.4,Wallet,Bank of Singapore (BOS),223,24%,0.07,0.24
DDMY00196,1/15/2010,17:23:43,MY00037,Female,27,Malaysia,Selangor,Petaling Jaya,Iran,Gilan,2,1/19/2010,8,1/27/2010,1,Signature San Francisco,4.5,Wallet,CITI Bank,161,17%,0.07,0.15
DDSG00197,1/15/2010,20:37:36,SG00041,Male,23,Singapore,Central,Novena,India,Aligarh,6,1/29/2010,1,1/30/2010,3,Hotel Da Viva,4.5,COD,DBS Paylah,329,19%,0.07,0.14
DDVN00198,1/15/2010,21:29:44,VN00014,Male,32,Vietnam,Bien Hoa,Dong Nai,New Zealand,Wellington,5,1/22/2010,1,1/23/2010,3,Breeze Blows Motel,4.1,Credit Card,DBS Bank,131,3%,0.07,0.22
DDSG00199,1/15/2010,21:01:20,SG00042,Female,25,Singapore,Central,Southern Islands,France,Paris,2,2/14/2010,5,2/19/2010,1,Ace Hotel,4.4,Credit Card,Cash,97,19%,0.07,0.13
DDSG00200,1/16/2010,4:15:53,SG00043,Female,35,Singapore,East,Changi Bay,Iceland,Akranes,6,1/21/2010,3,1/24/2010,3,South Shore Resort,4.3,Credit Card,Bank of Singapore (BOS),233,23%,0.07,0.25
DDSG00201,1/16/2010,0:27:00,SG00044,Male,24,Singapore,Central,Outram,India,Mumbai,4,4/21/2010,2,4/23/2010,2,Able Day Hotel,3.3,Wallet,EZ-Link,78,23%,0.07,0.28
DDID00202,1/16/2010,17:06:44,ID00026,Male,56,Indonesia,Kaliabang,West Java,Maldives,Naifaru,3,4/21/2010,3,4/24/2010,2,Wonder Hill Inn,4.3,Internet Banking,HSBC,243,25%,0.07,0.25
DDTH00203,1/16/2010,17:14:55,TH00040,Female,49,Thailand,Samut Sakhon,Om Noi,Ireland,Galway,2,1/17/2010,1,1/18/2010,1,Hotel Mastic Marvell,4.6,Wallet,Cash,222,18%,0.07,0.14
DDMY00204,1/16/2010,13:53:25,MY00038,Male,53,Malaysia,Terengganu,Kuala Terengganu,Israel,Beersheba,2,3/20/2010,1,3/21/2010,1,Cabrillo Inn & Suites,4.3,Wallet,United Overseas Bank (UOB),198,24%,0.07,0.23
DDTH00205,1/16/2010,7:04:11,TH00041,Female,21,Thailand,Nakhon Pathom,Nakhon Pathom,Egypt,Gizeh,3,1/17/2010,1,1/18/2010,2,Spotlight Motel,4.2,COD,HSBC,98,3%,0.07,0.19
DDID00206,1/16/2010,9:25:03,ID00027,Male,25,Indonesia,Poso,Central Sulawesi,Nepal,Hetauda,5,3/17/2010,3,3/20/2010,3,Pacifica Hotel,4.4,Debit Card,Cash,223,7%,0.07,0.24
DDPH00207,1/16/2010,13:27:31,PH00023,Female,48,Philippines,Isabela,Santiago,Colombia,Bogota,1,4/8/2010,6,4/14/2010,1,Sea Horizon,3.9,Credit Card,CITI Bank,116,22%,0.07,0.3
DDID00208,1/16/2010,12:58:45,ID00028,Male,56,Indonesia,Gelora,Jakarta,Maldives,Fuvahmulah,2,1/25/2010,1,1/26/2010,1,Belmond Hotel Splendido,4.3,Wallet,HSBC,158,6%,0.07,0.24
DDMY00209,1/16/2010,1:17:50,MY00039,Female,34,Malaysia,Selangor,Petaling Jaya,Ireland,Dublin,2,2/3/2010,3,2/6/2010,1,Hotel Joy Stick,4.4,Internet Banking,Bank of Singapore (BOS),291,1%,0.07,0.22
DDPH00210,1/16/2010,6:44:12,PH00024,Male,32,Philippines,Rizal,Antipolo,Israel,Haifa,6,2/5/2010,2,2/7/2010,3,Paramount Hotel,4.4,Wallet,Cash,291,19%,0.07,0.22
DDMY00211,1/16/2010,7:38:46,MY00040,Male,21,Malaysia,Kedah,Alor Setar,Iceland,Akranes,2,1/23/2010,1,1/24/2010,1,Residence Inn,4.4,Debit Card,United Overseas Bank (UOB),291,10%,0.07,0.22
DDSG00212,1/16/2010,10:02:06,SG00045,Male,45,Singapore,Central,Tanglin,Denmark,Aalborg,7,4/21/2010,1,4/22/2010,4,Blossomwell Resorts,4.4,Wallet,DBS Paylah,173,1%,0.07,0.22
DDMY00213,1/16/2010,10:22:03,MY00041,Female,33,Malaysia,Selangor,Shah Alam,Kenya,Thika,3,1/19/2010,1,1/20/2010,2,Rooftop Resort,4.5,Credit Card,Bank of Singapore (BOS),161,14%,0.07,0.15
DDMY00214,1/16/2010,17:45:31,MY00042,Male,55,Malaysia,Perak,Ipoh,Denmark,Greve,3,1/26/2010,8,2/3/2010,2,Primal Vista Motel,4.3,Internet Banking,Bank of Singapore (BOS),162,23%,0.07,0.2
DDSG00215,1/16/2010,20:19:50,SG00046,Female,49,Singapore,Central,Southern Islands,Italy,Naples,5,3/21/2010,8,3/29/2010,3,Ett Hem,4.1,Credit Card,DBS Bank,132,24%,0.07,0.22
DDMY00216,1/16/2010,14:01:43,MY00043,Female,35,Malaysia,Penang,Seberang Perai,Canada,Toronto,7,4/22/2010,3,4/25/2010,4,Orchard Harvest B&B,3.8,Internet Banking,CITI Bank,93,21%,0.07,0.22
DDKH00217,1/16/2010,2:58:42,KH00021,Male,37,Cambodia,Krang Yov,Kandal,India,Mumbai,4,4/17/2010,5,4/22/2010,2,Hotel Barry Love,4.4,Wallet,EZ-Link,251,7%,0.07,0.14
DDSG00218,1/17/2010,19:02:42,SG00047,Female,35,Singapore,East,Pasir Ris,India,Aligarh,5,1/19/2010,1,1/20/2010,3,Hilton Garden Inn,4.4,Wallet,DBS Bank,163,3%,0.07,0.22
DDTH00219,1/17/2010,9:13:37,TH00042,Male,55,Thailand,Samut Sakhon,Samut Sakhon,Brazil,Fortaleza,2,1/21/2010,3,1/24/2010,1,Grantham Inn,4.4,Credit Card,DBS Bank,97,15%,0.07,0.13
DDMY00220,1/17/2010,17:53:01,MY00044,Male,46,Malaysia,Selangor,Shah Alam,Canada,Ottawa,5,1/18/2010,1,1/19/2010,3,The Worldly Traveler,4.1,Credit Card,HSBC,132,14%,0.07,0.22
DDTH00221,1/17/2010,6:59:27,TH00043,Female,26,Thailand,Chonburi,Laem Chabang,Mexico,Guadalajara,6,1/22/2010,91,4/23/2010,3,Eagles Watch Resort,4.7,Credit Card,Cash,309,1%,0.07,0.25
DDTH00222,1/17/2010,6:35:24,TH00044,Female,44,Thailand,Songkhla,Hat Yai,Iceland,Kopavogur,7,2/6/2010,4,2/10/2010,4,Utopia Inn,4.2,Credit Card,Cash,154,15%,0.07,0.1
DDMY00223,1/17/2010,19:33:01,MY00045,Female,45,Malaysia,Johor,Johor Bahru,Colombia,Bello,2,3/22/2010,2,3/24/2010,1,Land’s End Resort,4.1,Internet Banking,Cash,133,16%,0.07,0.16
DDID00224,1/17/2010,13:18:15,ID00029,Female,52,Indonesia,Salatiga,Central Java,Mexico,Tijuana,1,1/30/2010,3,2/2/2010,1,Coast Hotels,4.2,COD,Bank of Singapore (BOS),430,7%,0.07,0.2
DDMY00225,1/17/2010,11:11:16,MY00046,Female,53,Malaysia,Johor,Iskandar Puteri,Mexico,Mexico City,6,1/18/2010,1,1/19/2010,3,Parker New York,4.6,Wallet,EZ-Link,222,6%,0.07,0.14
DDTH00226,1/17/2010,14:03:31,TH00045,Female,40,Thailand,Yala,Yala,Iceland,Akranes,5,4/4/2010,1,4/5/2010,3,Breeze Blows Motel,4.6,Credit Card,Bank of Singapore (BOS),371,14%,0.07,0.18
DDKH00227,1/17/2010,23:48:37,KH00022,Female,23,Cambodia,Samraong,Banteay Meanchey,Kenya,Kisumu,1,1/18/2010,1,1/19/2010,1,Blossomwell Resort,4.4,COD,HSBC,161,24%,0.07,0.1
DDTH00228,1/17/2010,13:52:00,TH00046,Male,40,Thailand,Sakon Nakhon,Sakon Nakhon,Germany,Stuttgart,3,1/27/2010,2,1/29/2010,2,The Sunshine Motel,4.1,Debit Card,DBS Paylah,162,9%,0.07,0.13
DDPH00229,1/17/2010,1:54:23,PH00025,Male,50,Philippines,Iloilo,Iloilo City,Nepal,Birgunj,2,1/22/2010,2,1/24/2010,1,Canopy,4.2,Debit Card,DBS Bank,213,2%,0.07,0.11
DDTH00230,1/17/2010,14:29:27,TH00047,Female,50,Thailand,Chiang Mai,Chiang Mai,Denmark,Odense,4,1/25/2010,2,1/27/2010,2,Little America Hotels,4.2,Credit Card,DBS Paylah,430,23%,0.07,0.2
DDSG00231,1/17/2010,4:21:36,SG00048,Male,44,Singapore,West,Tuas,Kenya,Kisumu,4,3/22/2010,3,3/25/2010,2,Four Seasons,4.6,Credit Card,Cash,291,14%,0.07,0.16
DDMY00232,1/17/2010,0:19:50,MY00047,Female,58,Malaysia,Melaka,Melaka,Egypt,Gizeh,2,2/1/2010,1,2/2/2010,1,Hotel Agoura,4.1,Internet Banking,Cash,133,22%,0.07,0.16
DDSG00233,1/17/2010,15:34:34,SG00049,Female,22,Singapore,East,Tampines,Ireland,Limerick,1,2/5/2010,1,2/6/2010,1,The Harbor Hotel,4.6,Wallet,Bank of Singapore (BOS),313,4%,0.07,0.17
DDID00234,1/17/2010,21:00:32,ID00030,Male,50,Indonesia,Gelora,Jakarta,Iran,Isfahan,3,2/3/2010,1,2/4/2010,2,Stewart Hotel New York,4.5,Wallet,Cash,136,24%,0.07,0.13
DDMY00235,1/18/2010,16:50:00,MY00048,Female,22,Malaysia,Terengganu,Kuala Terengganu,Mexico,Leon,5,4/4/2010,2,4/6/2010,3,Residence Inn,4.1,Credit Card,EZ-Link,121,23%,0.07,0.22
DDID00236,1/18/2010,8:20:52,ID00031,Male,24,Indonesia,Pasir Putih,Aceh,Kenya,Nakaru,6,1/23/2010,1,1/24/2010,3,Reefs Resort & Club,4.7,Debit Card,Cash,309,7%,0.07,0.25
